item_id,waist,size,quality,cup size,hips,bra size,category,bust,height,user_name,length,fit,user_id,shoe size,shoe width,review_summary,review_text
143287,,12,5.0,c,42.0,36.0,new,,4ft 11in,faithess,slightly long,large,945264,,,,
146231,,8,3.0,b,40.0,36.0,new,,5ft 4in,laviederose,just right,fit,603823,8.0,,,
165525,,20,4.0,c,,38.0,dresses,38.0,5ft 4in,Lizzie,just right,small,692075,9.5,average,"I have to admit, I was bu","I have to admit, I was bummed with this dress. It fits perfectly up top, but in the skirt area around my stomach, it is just wayyyy too tight and unflattering. The cut and the photos led me to think it would be a bit flouncier and more freeflowing, but it's not. I'm wearing this as a bridesmaid's dress, so I'm taking it to get some alterations done to add some fabric to the skirt area to make it less tight and more flowy, which I hope will help. I even ordered a size above my normal size and still, it was too tight in my stomach."
124124,,26,3.0,dd/e,,42.0,new,,5ft 2in,shopping5245,slightly short,fit,717325,,,,
154411,,8,4.0,b,36.0,34.0,new,,5ft 5in,cherie.priest,just right,fit,858330,7.0,,This is just ridiculously,This is just ridiculously cute.
165716,,9,5.0,d,,34.0,dresses,,5ft 5in,vero_xox_cormier,just right,fit,225635,,,I needed a prom dress for,"I needed a prom dress for my boyfriends prom so i didn't want anything to big, when my sister saw this dress she showed it to me and since i had never heard of this website before i was very hesitant to order it.. Once i finally made up my mind i ordered it but i was scared it wasn't gonna fit right because of my large bust.. After thinking about it i decided to buy it because of the incredibly low price.. Once i got the dress in the mail i opened the box and tried it on ASAP!! Now that i have the dress on me i can honestly say that i fell in love with this dress!! The fit is perfect and it is so beautiful the photos don't make it justice i can't wait for prom day to show it to everyone !!"
161514,,20,5.0,dd/e,,42.0,dresses,48.0,5ft 3in,Laura,just right,large,50689,7.5,average,The name holds true! I go,"The name holds true! I got so many i love your dress when I wore it to work! Being larger chested, I love that there was enough room without them being squished! I was actually able to size down, I usually wear a 2x because there was so much room in the chest, that never happens to me! Overall love the dress, soft tshirty feel, very stretchable!"
154411,,20,4.0,d,47.0,38.0,new,,5ft 6in,loveandpolitics,just right,fit,80426,,,Love it.,Love it.
203919,27.0,4,4.0,b,34.0,34.0,dresses,33.0,5ft,Janet,slightly long,fit,224949,6.0,average,"Nice dress, but not for a short girl","It's a wellmade dress, but with my height (5'0) it was just too long both in the skirt and sleeves, and too loose in the sleeves, to flatter.  It ended up having a distinctly pioneer vibe that was not what I was going for in a work dress.  It did have good workmanship and all that, but back it goes."
169727,,8,4.0,c,,36.0,dresses,,5ft 5in,Ana,slightly long,small,524193,8.5,average,Makes wonders for my figu,Makes wonders for my figure.
221693,,3,1.0,,,,dresses,,5ft 3in,anatishk000,very long,large,639886,,,Very long and too puffy !,Very long and too puffy !
171740,,18,5.0,dd/e,43.0,42.0,dresses,,5ft 3in,shakespeer2b,just right,fit,722231,7.0,wide,I love this dress! It fit,"I love this dress! It fits beautifully, and is so flattering for my rather plump figure. I've ordered a second one in white."
163758,,32,4.0,d,35.0,42.0,dresses,,5ft 7in,miotraella,slightly short,fit,289919,,,I love this dress. I thou,"I love this dress. I thought the fabric was thicker, and i was wrong. Yesterday we had 37 dregees in madrid and it's soft and light.I have big hips (and butt) so i need a 3XL, but my shoulders need a 2XL, i had to fix it. I'm willing to use it again"
269063,,9,4.0,c,34.0,34.0,dresses,,5ft 6in,rachael_dorr,just right,fit,951101,,,Really flattering dress,Really flattering dress
210299,,8,5.0,b,35.0,34.0,dresses,,5ft 6in,Kristen,slightly short,fit,84344,,,Just a bit too short to m,"Just a bit too short to my liking. I wear shorts underneath just in case. Other than that, it's awesome."
130225,,8,2.0,dd/e,,38.0,new,,5ft 7in,starbuck96,slightly short,small,220281,,,,
146231,,12,4.0,c,38.0,36.0,new,,5ft 8in,plutoregion1,just right,fit,670479,9.0,narrow,,
169727,,4,3.0,b,36.0,34.0,dresses,,5ft 4in,keriehill,just right,fit,257322,,,I love this dress!  It is,"I love this dress!  It is a little snug but looks really good on my frame.  Makes your waist look super tiny :)  I do wish there was lining in the dress, though.  the material is rather thin.  But you can't have everything, right!?"
147714,,12,4.0,c,36.0,34.0,new,,5ft 5in,wendyvl,just right,fit,893158,,,,
152513,,15,3.0,b,40.0,36.0,new,37.0,5ft 7in,arianne.berteau,just right,large,672661,9.5,,,
124761,,13,5.0,c,,36.0,new,,5ft 8in,gja_01,just right,fit,590424,10.0,average,,
161514,,20,4.0,c,,40.0,dresses,,5ft 7in,mlower.esq,just right,fit,301428,,,Love this dress! I have i,"Love this dress! I have it both in purple and green. Great for travel, because it seems pretty wrinkle resister."
175771,,8,5.0,b,36.0,34.0,dresses,34.0,5ft 5in,Allison,just right,fit,995152,8.5,narrow,I bought this on a recomm,I bought this on a recommendation from a friend and I absolutely love it!  The fit is great and the jersey cotton feels wonderful.  The hidden pockets are a boon for me since I often carry my music player and my train pass  neither of which are noticeable since the pockets are laid well.  The dress is comfortable and easy to dress up or down just by mixing up the accessories.  Recently I paired it with golden yellow socks for a mockIron Man look.  A definite buy for people who want easy and stylish all in one.
152702,,12,3.0,dd/e,33.0,38.0,new,,5ft 4in,kimkraft,slightly long,small,732826,,,Helped hide my pudge but,Helped hide my pudge but not enough:(  cute on slimmer sized person I'm sure
126885,,12,5.0,ddd/f,42.0,36.0,new,,5ft 7in,Sarah,just right,small,90014,,,,
221693,,9,2.0,c,35.0,36.0,dresses,,5ft 3in,mleis89,just right,small,52508,,,The material was rough an,"The material was rough and felt very heavy. Sadly, had to return it as it was a different color (quite pink) than I had expected."
210299,,4,5.0,a,35.0,34.0,dresses,,,kmvanhou,just right,fit,977869,,,Love this dress! Material,Love this dress! Material is perfect to dress up or dress down.
146231,,26,3.0,b,39.0,36.0,new,38.0,5ft 4in,Anna,slightly long,fit,4599,6.5,average,,
152513,,12,3.0,c,39.0,38.0,new,,5ft 8in,carolyn.er.lisle,just right,small,345742,,,,
161514,,15,5.0,dd/e,45.0,36.0,dresses,,5ft 4in,deirdrebirbeck,just right,fit,16257,,,This dress is amazing! Th,"This dress is amazing! The fabric is thin without feeling cheap and the length hits just below my knees. Sometime I have trouble finding dresses that accommodate the girls without exposing the sides, not so with this one! My only sad point is that it doesn't come in a million colors."
165716,,18,4.0,ddd/f,44.0,38.0,dresses,,5ft 10in,oatmealaddict97,just right,large,634985,,wide,Definitely size down. I o,"Definitely size down. I ordered this for my junior prom and it was fantastic!! The length was right above my knees, as it was pretty darn poofy  just what I wanted! The bust part was pretty big, especially since I'm pretty busty already. And the fabric has a lot of stretch to it, so I could've definitely gone with a 14 or even 12. But all in all it's a great dress, my mom helped me clip the back in with a baby pin and I had to wear the straps that come with the dress so the bust didn't look too big on me but everything else was perfect. I got tons of compliments without the dress itself being too showy/over the top. Highly recommend!!"
264609,,8,3.0,c,,34.0,dresses,,5ft 4in,ebodor,just right,large,13202,,,Really nice dress. Really,"Really nice dress. Really low cut, had to use a safety pin. Wore it to a fall wedding with navy heels and a navy cardigan. I loved it."
269063,,5,5.0,b,38.0,34.0,dresses,,5ft 5in,cschortmann,just right,large,614374,,,I loved this dress but I,I loved this dress but I really didn't love it on me. It was beautiful and wonderful quality and I wanted so much to like it on me but we just weren't meant to be!
167315,,26,4.0,dd/e,,44.0,dresses,,5ft 6in,Jennifer,just right,large,89588,8.5,average,The dress runs a tad larg,"The dress runs a tad large, but nothing a slight alteration can't fix."
171125,,4,4.0,c,38.0,32.0,dresses,,5ft 5in,Sarah,slightly short,fit,256467,8.5,average,"I am a paleontologist, an","I am a paleontologist, and when I saw this dress, it was a musthave. I tend to fall between a S and a M in Modcloth sizes, and I didn't want to risk buying the wrong size and then having it sell out (which as of right now, it has!), and so I bought it in both S and M. The photos are attached, the skirt of the M is a nice length (hits right above me knees), but it is too large for me in the waist and chest (in one of the pictures I am pinching the excess fabric in the waist, about 12 inches). The small is the perfect size in the body (again picture attached), though the skirt is shorter (about 23 inches above my knees). Since that doesn't bother me much, I'll be keeping the S and sending the M back. If you are like me and smaller in the chest, then the small is the way to go, it doesn't seem to squeeze too tight in the waist. But if you are a bit chestier, I'd go with the M. Also, if you want the dress to hit your knees, order the M and then have the top tailored to fit better.Another thing I noticed on BOTH dresses they keyhole in the back of the dress was not symmetrical, and zips more towards the left than the center. It isn't egregious enough for me to return it, but just something to keep in mind as it is a little strange and consistent on both dresses!Overall, I love this print, very jungle safari with hidden dinosaurs everywhere! Quality seems nice, if you really like the print, then it is probably worth your purchase!"
161514,,20,4.0,,,,dresses,,5ft 9in,a_dvdson,just right,small,777989,,,I have bought 2x other I,"I have bought 2x other I love you dresses in size 1x and they have been a great fit. Sadly 1x in plum has been a little tighter, it is still ok but not as comfortable as I have previously experienced. Great deep colour and this style of dress is very flattering and comfortable to wear."
175771,,12,3.0,d,42.0,38.0,dresses,,5ft 4in,brittany,just right,fit,583255,9.5,wide,This item was decent.. It,"This item was decent.. It has a great collar and style but started to pill very quickly... For all who do not know what that means, it is those tiny balls that form on material from rubbing... It basically means that the material isn't good quality... I'm not disappointed with my purchase since I have worn it many times but I wouldn't buy this dress again"
146231,,20,4.0,dd/e,40.0,36.0,new,,5ft 5in,klcwelsie,just right,fit,699116,,,,
165525,,8,2.0,b,39.0,32.0,dresses,34.0,5ft 7in,Jessica,just right,fit,968503,8.0,,I am very pleased with th,"I am very pleased with the fit, and it is very flattering on an hourglass figure. However, after one wear, the seams already look like they're pulling apart."
130225,,4,2.0,b,38.0,34.0,new,,5ft 2in,cat.graves,just right,fit,676020,,,,
175771,,12,2.0,c,41.0,36.0,dresses,,5ft 6in,sweetjane361,just right,fit,906404,,,This dress is adorable an,"This dress is adorable and fits well, but the stitching at the waistline was completely crooked the first time I ordered it. I exchanged it for another and it worked out just fine though."
210299,,8,4.0,a,36.0,34.0,dresses,33.0,5ft 9in,Madelyne,just right,fit,30946,9.5,,it is a PERFECT FIT and i,it is a PERFECT FIT and i was a little weirded out by the material at first but it's tough and durable without being heavy or uncomfortable. possibly the easiest dress to accessorize.
161592,,15,5.0,c,,38.0,dresses,,5ft 4in,peace.love.violins,just right,fit,314919,,,So so beautiful. I cannot,So so beautiful. I cannot wait to wear it at my wedding at the end of the month!!!!!!!!!!!!! I'm so happy!!!
152513,,4,4.0,c,34.0,30.0,new,32.0,5ft 2in,josiefmathews,just right,large,668394,6.0,average,,
171740,,7,4.0,dd/e,35.0,32.0,dresses,,5ft 3in,Amy,just right,fit,795229,8.0,wide,"Love, Love, Love! I wore","Love, Love, Love! I wore this to a themed baby shower and received so many compliments. Although it is a bit tight in the bust, other than that no complaints. I'm also obsessed with the pockets, which makes it perfect for work."
126560,,8,2.0,dd/e,42.0,32.0,new,,5ft 3in,msshelly02,slightly short,small,264835,,,,
146231,,4,4.0,b,,34.0,new,,5ft 3in,indian257,just right,fit,162925,,,,
156364,,4,5.0,b,39.0,32.0,new,33.0,5ft 4in,Sarah,just right,fit,697759,7.5,wide,Such a comfy dress!  I re,"Such a comfy dress!  I recommend adding a belt, and layering it up!  Leggings, leg warmers, boots, a belt, a scarf, and a jacket!"
